filename,series,width,height,position_index,ref,metric,ts,center,rotation,scale,center.c,center.r,tr16,xfmsequence
B_141_FB40-SL_168-ST_HEOS-SE_503_compressed.jp2,HEOS,44536.0,66801.0,503,505.0,1.4010709777401165,07-02-24(14:45),[-42432. -56352.],-2.215274777621814,1.0,-42432.0,56352.0,[3212.73935263 1585.85524656],rot180->rot90->pad->cog->sift
B_141_FB40-SL_169-ST_NISL-SE_505_compressed.jp2,NISL,45284.0,65604.0,505,506.0,1.6001117756520744,07-02-24(14:45),[-42336. -56224.],-2.251245129157807,1.0,-42336.0,56224.0,[3201.86570201 1688.15131524],rot180->rot90->pad->cog->int
B_141_FB40-SL_169-ST_HEOS-SE_506_compressed.jp2,HEOS,44564.0,64849.0,506,509.0,1.5126080667490345,07-02-24(14:45),[-42432. -56128.],-2.2526471581694087,1.0,-42432.0,56128.0,[3204.55028432 1674.79329725],rot180->rot90->pad->cog->sift
B_141_FB40-SL_170-ST_HEOS-SE_509_compressed.jp2,HEOS,45374.0,67800.0,509,511.0,1.1625210135141684,07-02-24(14:45),[-42336. -56480.],-2.202898360281979,1.0,-42336.0,56480.0,[3224.12162087 1593.35383863],rot180->rot90->pad->cog->sift
B_141_FB40-SL_171-ST_NISL-SE_511_compressed.jp2,NISL,,,511,512.0,1.1222182822976516,07-02-24(14:45),[-42144. -56448.],-1.5707963267948966,1.0,-42144.0,56448.0,"[2732.0, 944.0]",rot180->rot90->pad->cog->sift
B_141_FB40-SL_171-ST_HEOS-SE_512_compressed.jp2,HEOS,47317.0,66566.0,512,514.0,1.1472599069930025,07-02-24(14:45),[-42080. -56352.],-2.159987965683152,1.0,-42080.0,56352.0,[3252.54420542 1617.03152334],rot180->rot90->pad->cog->int
B_141_FB40-SL_172-ST_NISL-SE_514_compressed.jp2,NISL,45520.0,66994.0,514,517.0,1.3410314648117514,07-02-24(14:45),[-42304. -56384.],-2.237497054562076,1.0,-42304.0,56384.0,[3211.21900675 1669.10546539],rot180->rot90->pad->cog->int
B_141_FB40-SL_173-ST_NISL-SE_517_compressed.jp2,NISL,46920.0,67583.0,517,518.0,1.0717566182368536,07-02-24(14:45),[-42144. -56448.],-2.200766628981758,1.0,-42144.0,56448.0,[3235.10087737 1577.04804719],rot180->rot90->pad->cog->sift
B_141_FB40-SL_173-ST_HEOS-SE_518_compressed.jp2,HEOS,45984.0,66061.0,518,520.0,1.2284580968983576,07-02-24(14:45),[-42240. -56288.],-2.247857690387171,1.0,-42240.0,56288.0,[3235.57993019 1633.8781036 ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_174-ST_NISL-SE_520_compressed.jp2,NISL,54674.0,77851.0,520,521.0,1.0550212574162543,07-02-24(14:45),[54848. 38272.],0.9409976130114872,1.0,54848.0,-38272.0,[ 787.41462573 2426.90425185],rot90->pad->cog->sift
B_141_FB40-SL_174-ST_HEOS-SE_521_compressed.jp2,HEOS,51308.0,79904.0,521,523.0,1.0255439562708974,07-02-24(14:45),[-41600. -58016.],-2.2902303402004813,1.0,-41600.0,58016.0,[3604.35839127 1468.3908845 ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_175-ST_NISL-SE_523_compressed.jp2,NISL,48264.0,67942.0,523,524.0,1.1312711074072967,07-02-24(14:45),[-41952. -56512.],-2.2681999574573,1.0,-41952.0,56512.0,[3266.62709625 1707.76035861],rot180->rot90->pad->cog->sift
B_141_FB40-SL_175-ST_HEOS-SE_524_compressed.jp2,HEOS,52022.0,78514.0,524,526.0,1.2702313813209147,07-02-24(14:45),[-41504. -57824.],-2.237370936999844,1.0,-41504.0,57824.0,[3590.72484192 1469.85019967],rot180->rot90->pad->cog->sift
B_141_FB40-SL_176-ST_NISL-SE_526_compressed.jp2,NISL,58496.0,78835.0,526,527.0,1.374086259280532,07-02-24(14:45),[55328. 38144.],0.9481283300773152,1.0,55328.0,-38144.0,[ 782.01238648 2478.58819083],rot90->pad->cog->int
B_141_FB40-SL_176-ST_HEOS-SE_527_compressed.jp2,HEOS,54284.0,79804.0,527,529.0,1.1224185348179243,07-02-24(14:45),[-41216. -57984.],-2.218083357293877,1.0,-41216.0,57984.0,[3626.60064684 1459.15973092],rot180->rot90->pad->cog->int
B_141_FB40-SL_177-ST_NISL-SE_529_compressed.jp2,NISL,48616.0,67285.0,529,530.0,1.173706314693031,07-02-24(14:45),[-41920. -56416.],-2.2613942561777924,1.0,-41920.0,56416.0,[3268.46181849 1709.48529956],rot180->rot90->pad->cog->sift
B_141_FB40-SL_177-ST_HEOS-SE_530_compressed.jp2,HEOS,50934.0,77804.0,530,532.0,0.9938993586961732,07-02-24(14:45),[-41632. -57728.],-2.368548746053766,1.0,-41632.0,57728.0,[3585.33233659 1653.78550509],rot180->rot90->pad->icp
B_141_FB40-SL_178-ST_NISL-SE_532_compressed.jp2,NISL,53452.0,78808.0,532,535.0,1.115961789256558,07-02-24(14:45),[54688. 38144.],0.9225264835333488,1.0,54688.0,-38144.0,[ 760.46022726 2429.32269745],rot90->pad->cog->int
B_141_FB40-SL_179-ST_NISL-SE_535_compressed.jp2,NISL,51682.0,77317.0,535,536.0,1.0576042070166762,07-02-24(14:45),[-41536. -57696.],-2.265965777492673,1.0,-41536.0,57696.0,[3530.26262397 1556.51679807],rot180->rot90->pad->cog->sift
B_141_FB40-SL_179-ST_HEOS-SE_536_compressed.jp2,HEOS,52111.0,80027.0,536,538.0,0.8451855302774276,07-02-24(14:45),[54528. 37984.],0.882275019134353,1.0,54528.0,-37984.0,[ 775.1646269  2347.40565998],rot90->pad->sift
B_141_FB40-SL_180-ST_NISL-SE_538_compressed.jp2,NISL,53992.0,79184.0,538,539.0,0.8615195414310125,07-02-24(14:45),[54752. 38112.],0.9346195368425042,1.0,54752.0,-38112.0,[ 764.2650905  2424.70022775],rot90->pad->sift
B_141_FB40-SL_180-ST_HEOS-SE_539_compressed.jp2,HEOS,53059.0,80622.0,539,542.0,1.0035707082291392,07-02-24(14:45),[-41376. -58080.],-2.253008138358789,1.0,-41376.0,58080.0,[3637.54399466 1488.17929414],rot180->rot90->pad->cog->sift
B_141_FB40-SL_181-ST_HEOS-SE_542_compressed.jp2,HEOS,52884.0,80526.0,542,544.0,0.7787725699516993,07-02-24(14:45),[-41376. -58080.],-2.222440102555828,1.0,-41376.0,58080.0,[3619.22210458 1437.23029618],rot180->rot90->pad->int
B_141_FB40-SL_182-ST_NISL-SE_544_compressed.jp2,NISL,56680.0,79199.0,544,545.0,0.9302521171958216,07-02-24(14:45),[55104. 38112.],0.9386986950578576,1.0,55104.0,-38112.0,[ 751.7557051  2414.62464345],rot90->pad->int
B_141_FB40-SL_182-ST_HEOS-SE_545_compressed.jp2,HEOS,56455.0,78960.0,545,548.0,1.1167650704490533,07-02-24(14:45),[-40928. -57888.],-2.224826533644861,1.0,-40928.0,57888.0,[3633.34157152 1500.4517385 ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_183-ST_HEOS-SE_548_compressed.jp2,HEOS,55044.0,80748.0,548,550.0,0.9251530355600552,07-02-24(14:45),[54912. 37920.],0.9182345710785113,1.0,54912.0,-37920.0,[ 759.77047236 2439.13475682],rot90->pad->sift
B_141_FB40-SL_184-ST_NISL-SE_550_compressed.jp2,NISL,53816.0,80781.0,550,551.0,1.0815397499230197,07-02-24(14:45),[-41280. -58112.],-2.292915441295836,1.0,-41280.0,58112.0,[3673.25002902 1536.4602953 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_184-ST_HEOS-SE_551_compressed.jp2,HEOS,50528.0,75326.0,551,553.0,1.200308763835556,07-02-24(14:45),[-41696. -57440.],-2.282806576191689,1.0,-41696.0,57440.0,[3457.7155834  1568.86300789],rot180->rot90->pad->cog->int
B_141_FB40-SL_185-ST_NISL-SE_553_compressed.jp2,NISL,55112.0,78159.0,553,556.0,0.8258893366651661,07-02-24(14:45),[-41120. -57792.],-2.22056338154912,1.0,-41120.0,57792.0,[3604.78064665 1519.68085837],rot180->rot90->pad->sift
B_141_FB40-SL_186-ST_NISL-SE_556_compressed.jp2,NISL,55123.0,82123.0,556,557.0,1.1303342789764217,07-02-24(14:45),[-41120. -58272.],-2.1956979488367723,1.0,-41120.0,58272.0,[3643.17456868 1399.01142264],rot180->rot90->pad->cog->int
B_141_FB40-SL_186-ST_HEOS-SE_557_compressed.jp2,HEOS,50231.0,81822.0,557,559.0,1.1863704810924058,07-02-24(14:45),[-41728. -58240.],-2.2907406596914406,1.0,-41728.0,58240.0,[3617.24850734 1476.59058169],rot180->rot90->pad->cog->int
B_141_FB40-SL_187-ST_NISL-SE_559_compressed.jp2,NISL,53852.0,77000.0,559,560.0,0.9472204184669096,07-02-24(14:45),[-41280. -57632.],-2.1871075554099826,1.0,-41280.0,57632.0,[3563.41670523 1487.88715105],rot180->rot90->pad->sift
B_141_FB40-SL_187-ST_HEOS-SE_560_compressed.jp2,HEOS,53409.0,78396.0,560,562.0,0.6717214234843375,07-02-24(14:45),[-41312. -57824.],-2.247068170287367,1.0,-41312.0,57824.0,[3614.92177571 1511.08210741],rot180->rot90->pad->sift
B_141_FB40-SL_188-ST_NISL-SE_562_compressed.jp2,NISL,54608.0,79972.0,562,563.0,0.9821703074641852,07-02-24(14:44),[-41184. -58016.],-2.260161845924044,1.0,-41184.0,58016.0,[3661.29485874 1516.73984622],rot180->rot90->pad->sift
B_141_FB40-SL_188-ST_HEOS-SE_563_compressed.jp2,HEOS,51852.0,77328.0,563,565.0,0.7820532995657883,07-02-24(14:44),[-41504. -57696.],-2.24602155715412,1.0,-41504.0,57696.0,[3555.07538504 1493.67634763],rot180->rot90->pad->int
B_141_FB40-SL_189-ST_NISL-SE_565_compressed.jp2,NISL,52394.0,76435.0,565,566.0,0.8711848953507272,07-02-24(14:44),[-41440. -57568.],-2.2793097579589605,1.0,-41440.0,57568.0,[3575.4837534 1585.5421073],rot180->rot90->pad->int
B_141_FB40-SL_189-ST_HEOS-SE_566_compressed.jp2,HEOS,52569.0,77925.0,566,568.0,0.773164707105298,07-02-24(14:44),[-41440. -57760.],-2.203807030722576,1.0,-41440.0,57760.0,[3568.11204193 1439.28099665],rot180->rot90->pad->sift
B_141_FB40-SL_190-ST_NISL-SE_568_compressed.jp2,NISL,51614.0,79049.0,568,569.0,1.2845468328874516,07-02-24(14:44),[-41536. -57888.],-2.258826729714017,1.0,-41536.0,57888.0,[3564.53646996 1485.47825444],rot180->rot90->pad->cog->int
B_141_FB40-SL_190-ST_HEOS-SE_569_compressed.jp2,HEOS,52044.0,79019.0,569,571.0,1.116931107180518,07-02-24(14:44),[-41504. -57888.],-2.266910753155557,1.0,-41504.0,57888.0,[3575.49658848 1511.18833012],rot180->rot90->pad->cog->int
B_141_FB40-SL_191-ST_NISL-SE_571_compressed.jp2,NISL,53269.0,77972.0,571,572.0,0.7232232087125195,07-02-24(14:44),[-41344. -57760.],-2.2835776612053627,1.0,-41344.0,57760.0,[3618.18810681 1586.41238922],rot180->rot90->pad->sift
B_141_FB40-SL_191-ST_HEOS-SE_572_compressed.jp2,HEOS,55768.0,81572.0,572,577.0,0.9787113039015842,07-02-24(14:44),[54976. 37792.],0.9078403812329724,1.0,54976.0,-37792.0,[ 728.22266229 2430.70899673],rot90->pad->int
B_141_FB40-SL_193-ST_NISL-SE_577_compressed.jp2,NISL,50132.0,75575.0,577,578.0,1.0789055670927503,07-02-24(14:44),[-41728. -57472.],-2.364846186378148,1.0,-41728.0,57472.0,[3548.10559332 1706.23606125],rot180->rot90->pad->cog->int
B_141_FB40-SL_193-ST_HEOS-SE_578_compressed.jp2,HEOS,48648.0,68086.0,578,580.0,1.238519744932157,07-02-24(14:44),[-41920. -56512.],-2.382783193822928,1.0,-41920.0,56512.0,[3350.36216619 1830.81676265],rot180->rot90->pad->cog->icp
B_141_FB40-SL_194-ST_NISL-SE_580_compressed.jp2,NISL,50560.0,78911.0,580,581.0,1.0603688134239295,07-02-24(14:44),[-41696. -57888.],-2.3155148835598687,1.0,-41696.0,57888.0,[3571.34832198 1570.26620398],rot180->rot90->pad->cog->int
B_141_FB40-SL_194-ST_HEOS-SE_581_compressed.jp2,HEOS,55160.0,70518.0,581,583.0,1.0888050073178586,07-02-24(14:44),[-41120. -56832.],-2.150552457691464,1.0,-41120.0,56832.0,[3486.08580487 1605.04744836],rot180->rot90->pad->cog->sift
B_141_FB40-SL_195-ST_NISL-SE_583_compressed.jp2,NISL,53514.0,76233.0,583,584.0,1.021474075723103,07-02-24(14:44),[-41312. -57536.],-2.2373570596409067,1.0,-41312.0,57536.0,[3579.24961424 1564.95185046],rot180->rot90->pad->cog->sift
B_141_FB40-SL_195-ST_HEOS-SE_584_compressed.jp2,HEOS,53632.0,71136.0,584,586.0,1.0978849883605308,07-02-24(14:44),[54720. 39104.],0.8396029297748977,1.0,54720.0,-39104.0,[ 722.3333672  2271.58938821],rot90->pad->cog->sift
B_141_FB40-SL_196-ST_NISL-SE_586_compressed.jp2,NISL,52324.0,77499.0,586,587.0,0.9840187873311568,07-02-24(14:44),[-41472. -57696.],-2.2895785894888863,1.0,-41472.0,57696.0,[3576.32130743 1566.78355281],rot180->rot90->pad->sift
B_141_FB40-SL_196-ST_HEOS-SE_587_compressed.jp2,HEOS,51546.0,79132.0,587,589.0,1.1344325721708874,07-02-24(14:44),[-41568. -57920.],-2.3306529145885984,1.0,-41568.0,57920.0,[3606.35744045 1571.63791728],rot180->rot90->pad->cog->int
B_141_FB40-SL_197-ST_NISL-SE_589_compressed.jp2,NISL,56233.0,77727.0,589,590.0,1.0956393999784335,07-02-24(14:44),[-40960. -57728.],-2.240323006762692,1.0,-40960.0,57728.0,[3640.74164806 1547.47328847],rot180->rot90->pad->cog->sift
B_141_FB40-SL_197-ST_HEOS-SE_590_compressed.jp2,HEOS,49340.0,81113.0,590,592.0,0.9211872718360432,07-02-24(14:44),[-41824. -58144.],-2.385169010973368,1.0,-41824.0,58144.0,[3625.6682119  1583.13318795],rot180->rot90->pad->icp
B_141_FB40-SL_198-ST_NISL-SE_592_compressed.jp2,NISL,51648.0,76972.0,592,593.0,0.7697082134057581,07-02-24(14:44),[-41536. -57632.],-2.300810762038747,1.0,-41536.0,57632.0,[3579.04093829 1573.95843815],rot180->rot90->pad->sift
B_141_FB40-SL_198-ST_HEOS-SE_593_compressed.jp2,HEOS,52919.0,77925.0,593,595.0,0.6939510506102831,07-02-24(14:44),[-41376. -57760.],-2.265193794236849,1.0,-41376.0,57760.0,[3588.09502817 1541.93907532],rot180->rot90->pad->int
B_141_FB40-SL_199-ST_NISL-SE_595_compressed.jp2,NISL,52569.0,77763.0,595,596.0,0.696991332740423,07-02-24(14:44),[-41440. -57728.],-2.271718691903912,1.0,-41440.0,57728.0,[3580.3093052 1548.1903782],rot180->rot90->pad->int
B_141_FB40-SL_199-ST_HEOS-SE_596_compressed.jp2,HEOS,53094.0,78310.0,596,598.0,0.7260638772399546,07-02-24(14:44),[-41376. -57792.],-2.244762798643311,1.0,-41376.0,57792.0,[3571.70391932 1520.24474667],rot180->rot90->pad->int
B_141_FB40-SL_200-ST_NISL-SE_598_compressed.jp2,NISL,51852.0,77127.0,598,599.0,0.73349567133501,07-02-24(14:44),[-41504. -57664.],-2.3129385148356314,1.0,-41504.0,57664.0,[3597.26853803 1611.07385402],rot180->rot90->pad->int
B_141_FB40-SL_200-ST_HEOS-SE_599_compressed.jp2,HEOS,52216.0,78508.0,599,601.0,0.5979087191659627,07-02-24(14:44),[54528. 38176.],0.8521848213632017,1.0,54528.0,-38176.0,[ 768.95337861 2322.55014673],rot90->pad->int
B_141_FB40-SL_201-ST_NISL-SE_601_compressed.jp2,NISL,51920.0,78685.0,601,602.0,0.829895589507732,07-02-24(14:44),[-41504. -57856.],-2.300768175337653,1.0,-41504.0,57856.0,[3606.98107189 1560.58943409],rot180->rot90->pad->int
B_141_FB40-SL_201-ST_HEOS-SE_602_compressed.jp2,HEOS,53672.0,77261.0,602,604.0,0.7906495831242155,07-02-24(14:44),[-41280. -57664.],-2.222947370722836,1.0,-41280.0,57664.0,[3557.38825955 1525.09716425],rot180->rot90->pad->int
B_141_FB40-SL_202-ST_NISL-SE_604_compressed.jp2,NISL,49736.0,79068.0,604,605.0,0.8965841598749932,07-02-24(14:44),[-41792. -57888.],-2.30320100748766,1.0,-41792.0,57888.0,[3580.80302957 1546.32604235],rot180->rot90->pad->sift
B_141_FB40-SL_202-ST_HEOS-SE_605_compressed.jp2,HEOS,55197.0,76832.0,605,607.0,0.7266797539964599,07-02-24(14:44),[-41088. -57632.],-2.219330296275148,1.0,-41088.0,57632.0,[3608.83172229 1535.70904333],rot180->rot90->pad->sift
B_141_FB40-SL_203-ST_NISL-SE_607_compressed.jp2,NISL,54608.0,75255.0,607,608.0,0.6172102829921585,07-02-24(14:44),[-41184. -57408.],-2.2030956467582663,1.0,-41184.0,57408.0,[3561.49538806 1535.89258917],rot180->rot90->pad->sift
B_141_FB40-SL_203-ST_HEOS-SE_608_compressed.jp2,HEOS,55768.0,78382.0,608,610.0,0.9431643486558896,07-02-24(14:44),[54976. 38208.],0.9342307562294512,1.0,54976.0,-38208.0,[ 752.56471956 2442.14311112],rot90->pad->int
B_141_FB40-SL_204-ST_NISL-SE_610_compressed.jp2,NISL,53812.0,81224.0,610,611.0,1.084940988005448,07-02-24(14:44),[54752. 37856.],0.8365235582871527,1.0,54752.0,-37856.0,[ 719.00656363 2331.87274096],rot90->pad->cog->sift
B_141_FB40-SL_204-ST_HEOS-SE_611_compressed.jp2,HEOS,50198.0,74675.0,611,614.0,0.94651206780005,07-02-24(14:44),[-41728. -57344.],-2.2556424364423013,1.0,-41728.0,57344.0,[3516.21643044 1574.78621289],rot180->rot90->pad->sift
B_141_FB40-SL_205-ST_HEOS-SE_614_compressed.jp2,HEOS,52709.0,75206.0,614,616.0,0.8758505395029428,07-02-24(14:44),[-41408. -57408.],-2.237084918433397,1.0,-41408.0,57408.0,[3526.21289226 1531.19563674],rot180->rot90->pad->sift
B_141_FB40-SL_206-ST_NISL-SE_616_compressed.jp2,NISL,50968.0,75764.0,616,617.0,1.0167075522274482,07-02-24(14:44),[-41632. -57472.],-2.3076256678563696,1.0,-41632.0,57472.0,[3533.14116683 1601.0440787 ],rot180->rot90->pad->cog->int
B_141_FB40-SL_206-ST_HEOS-SE_617_compressed.jp2,HEOS,,,617,619.0,1.0079163257240296,07-02-24(14:44),[55136. 38304.],0.9222355557932296,1.0,55136.0,-38304.0,[ 738.8065791  2404.86218464],rot90->pad->cog->sift
B_141_FB40-SL_207-ST_NISL-SE_619_compressed.jp2,NISL,52324.0,77557.0,619,620.0,0.8462441762794931,07-02-24(14:44),[-41472. -57696.],-2.2393736145369347,1.0,-41472.0,57696.0,[3557.84193363 1471.19616893],rot180->rot90->pad->sift
B_141_FB40-SL_207-ST_HEOS-SE_620_compressed.jp2,HEOS,52289.0,78520.0,620,622.0,0.9561845725265664,07-02-24(14:44),[-41472. -57824.],-2.294179026549897,1.0,-41472.0,57824.0,[3607.32988405 1559.49053048],rot180->rot90->pad->sift
B_141_FB40-SL_208-ST_NISL-SE_622_compressed.jp2,NISL,54068.0,75309.0,622,623.0,0.8991729059335006,07-02-24(14:44),[-41248. -57440.],-2.2592515460270404,1.0,-41248.0,57440.0,[3588.10016974 1607.86591837],rot180->rot90->pad->sift
B_141_FB40-SL_208-ST_HEOS-SE_623_compressed.jp2,HEOS,54104.0,81144.0,623,625.0,0.9020392039452634,07-02-24(14:44),[-41248. -58144.],-2.2728963184584154,1.0,-41248.0,58144.0,[3649.74991752 1509.38606539],rot180->rot90->pad->sift
B_141_FB40-SL_209-ST_NISL-SE_625_compressed.jp2,NISL,52552.0,75090.0,625,626.0,0.7963513655314107,07-02-24(14:44),[54592. 38624.],0.867713250203404,1.0,54592.0,-38624.0,[ 768.0484711  2321.14276694],rot90->pad->sift
B_141_FB40-SL_209-ST_HEOS-SE_626_compressed.jp2,HEOS,50429.0,79333.0,626,628.0,0.9411836892087908,07-02-24(14:44),[-41696. -57920.],-2.32029534849412,1.0,-41696.0,57920.0,[3566.36344728 1600.90968917],rot180->rot90->pad->sift
B_141_FB40-SL_210-ST_NISL-SE_628_compressed.jp2,NISL,53816.0,74312.0,628,629.0,0.8338697418470797,07-02-24(14:44),[-41280. -57312.],-2.242614585944311,1.0,-41280.0,57312.0,[3551.8106514  1586.04237655],rot180->rot90->pad->sift
B_141_FB40-SL_210-ST_HEOS-SE_629_compressed.jp2,HEOS,55715.0,76076.0,629,631.0,1.0705795502435165,07-02-24(14:44),[-41024. -57536.],-2.186608241661921,1.0,-41024.0,57536.0,[3583.35559599 1492.63676137],rot180->rot90->pad->cog->sift
B_141_FB40-SL_211-ST_NISL-SE_631_compressed.jp2,NISL,54156.0,74324.0,631,632.0,1.11640590900524,07-02-24(14:44),[54784. 38720.],0.8707500381085347,1.0,54784.0,-38720.0,[ 795.50904714 2327.18003853],rot90->pad->cog->sift
B_141_FB40-SL_211-ST_HEOS-SE_632_compressed.jp2,HEOS,49076.0,76008.0,632,634.0,1.0967360045976846,07-02-24(14:44),[-41856. -57504.],-2.315352252813011,1.0,-41856.0,57504.0,[3560.880598   1591.10621181],rot180->rot90->pad->cog->int
B_141_FB40-SL_212-ST_NISL-SE_634_compressed.jp2,NISL,53816.0,76035.0,634,637.0,1.6996393833796573,07-02-24(14:44),[-41280. -57536.],-2.232416015394891,1.0,-41280.0,57536.0,[3578.01709235 1562.27022709],rot180->rot90->pad->cog->icp
B_141_FB40-SL_213-ST_NISL-SE_637_compressed.jp2,NISL,54032.0,74000.0,637,638.0,1.041032464292443,07-02-24(14:44),[-41248. -57280.],-2.2497941228113345,1.0,-41248.0,57280.0,[3550.33087084 1606.67529305],rot180->rot90->pad->cog->sift
B_141_FB40-SL_213-ST_HEOS-SE_638_compressed.jp2,HEOS,49967.0,77584.0,638,640.0,0.9599873664243248,07-02-24(14:44),[-41760. -57728.],-2.3181746918189736,1.0,-41760.0,57728.0,[3545.10690761 1599.58965872],rot180->rot90->pad->int
B_141_FB40-SL_214-ST_NISL-SE_640_compressed.jp2,NISL,52114.0,74123.0,640,641.0,0.8267979102457257,07-02-24(14:43),[-41472. -57280.],-2.246820928226044,1.0,-41472.0,57280.0,[3527.23925412 1567.62584978],rot180->rot90->pad->int
B_141_FB40-SL_214-ST_HEOS-SE_641_compressed.jp2,HEOS,53672.0,73532.0,641,644.0,1.0495913245339754,07-02-24(14:43),[-41280. -57216.],-2.217102887490175,1.0,-41280.0,57216.0,[3553.21435852 1588.77854834],rot180->rot90->pad->cog->int
B_141_FB40-SL_215-ST_HEOS-SE_644_compressed.jp2,HEOS,49241.0,74422.0,644,646.0,0.9899954342042802,07-02-24(14:43),[-41856. -57312.],-2.3006934286354035,1.0,-41856.0,57312.0,[3528.60386496 1603.22535942],rot180->rot90->pad->int
B_141_FB40-SL_216-ST_NISL-SE_646_compressed.jp2,NISL,52534.0,73400.0,646,647.0,0.720302252446189,07-02-24(14:43),[-41440. -57184.],-2.2688490287665486,1.0,-41440.0,57184.0,[3566.4654207 1640.8766345],rot180->rot90->pad->int
B_141_FB40-SL_216-ST_HEOS-SE_647_compressed.jp2,HEOS,53888.0,74064.0,647,649.0,0.7081441072131217,07-02-24(14:43),[-41280. -57280.],-2.242409815571165,1.0,-41280.0,57280.0,[3564.37662343 1597.2821296 ],rot180->rot90->pad->int
B_141_FB40-SL_217-ST_NISL-SE_649_compressed.jp2,NISL,52814.0,73032.0,649,650.0,0.977652614882582,07-02-24(14:43),[-41408. -57152.],-2.241631120127688,1.0,-41408.0,57152.0,[3552.61336953 1600.84294705],rot180->rot90->pad->int
B_141_FB40-SL_217-ST_HEOS-SE_650_compressed.jp2,HEOS,51274.0,74332.0,650,652.0,1.0710768870269785,07-02-24(14:43),[-41600. -57312.],-2.275560336790296,1.0,-41600.0,57312.0,[3541.96282458 1590.0362007 ],rot180->rot90->pad->cog->sift
B_141_FB40-SL_218-ST_NISL-SE_652_compressed.jp2,NISL,53304.0,74274.0,652,653.0,1.1651847114133465,07-02-24(14:43),[-41344. -57312.],-2.234158858671101,1.0,-41344.0,57312.0,[3564.32847258 1567.30027558],rot180->rot90->pad->cog->sift
B_141_FB40-SL_218-ST_HEOS-SE_653_compressed.jp2,HEOS,49934.0,77792.0,653,655.0,1.1122447430828546,07-02-24(14:43),[-41760. -57728.],-2.3752380216363047,1.0,-41760.0,57728.0,[3630.74637271 1613.42063689],rot180->rot90->pad->cog->sift
B_141_FB40-SL_219-ST_NISL-SE_655_compressed.jp2,NISL,54156.0,74324.0,655,656.0,0.7655510032694433,07-02-24(14:43),[54784. 38720.],0.918523898751212,1.0,54784.0,-38720.0,[ 821.1667554  2418.02377519],rot90->pad->int
B_141_FB40-SL_219-ST_HEOS-SE_656_compressed.jp2,HEOS,55920.0,74841.0,656,658.0,0.9939432711968454,07-02-24(14:43),[55008. 38656.],0.8842982104223751,1.0,55008.0,-38656.0,[ 781.37770757 2374.88766959],rot90->pad->sift
B_141_FB40-SL_220-ST_NISL-SE_658_compressed.jp2,NISL,54156.0,74324.0,658,659.0,1.0197168668578749,07-02-24(14:43),[54784. 38720.],0.8664147555817951,1.0,54784.0,-38720.0,[ 821.45707039 2346.37283242],rot90->pad->cog->sift
B_141_FB40-SL_220-ST_HEOS-SE_659_compressed.jp2,HEOS,52464.0,72752.0,659,661.0,0.6890099053196317,07-02-24(14:43),[-41440. -57120.],-2.2693321177923926,1.0,-41440.0,57120.0,[3516.38170507 1649.12397853],rot180->rot90->pad->sift
B_141_FB40-SL_221-ST_NISL-SE_661_compressed.jp2,NISL,52709.0,70680.0,661,662.0,0.746064983110973,07-02-24(14:43),[-41408. -56864.],-2.2287500316540108,1.0,-41408.0,56864.0,[3489.21072981 1628.17784206],rot180->rot90->pad->int
B_141_FB40-SL_221-ST_HEOS-SE_662_compressed.jp2,HEOS,53304.0,71250.0,662,664.0,0.811464737336662,07-02-24(14:43),[-41344. -56928.],-2.253826666207809,1.0,-41344.0,56928.0,[3502.02253181 1643.18326372],rot180->rot90->pad->int
B_141_FB40-SL_222-ST_NISL-SE_664_compressed.jp2,NISL,53812.0,72932.0,664,665.0,0.8391071707796454,07-02-24(14:43),[54752. 38880.],0.8443690866208965,1.0,54752.0,-38880.0,[ 772.00931646 2252.31673937],rot90->pad->int
